-0.831141,-4.51104,0.129552,36.7278
0.17093,-4.49715,0.130394,23.5291
-0.324334,-4.49668,0.132336,11.5436
-0.831887,-4.51103,0.129553,36.7583
0.170944,-4.49715,0.130394,23.5291
-0.324318,-4.49668,0.131663,11.5436
-0.831859,-4.51103,0.129553,36.7583
0.170978,-4.49715,0.130394,23.5291
-0.324961,-4.49669,0.131665,11.5891
-0.830947,-4.51105,0.13029,36.7278
0.170994,-4.49715,0.130394,23.5291
-0.32494,-4.49668,0.131665,11.5891
-0.831733,-4.51103,0.129552,36.7583
0.171043,-4.49715,0.130394,23.5291
-0.324907,-4.49669,0.131664,11.5891
-0.83086,-4.51105,0.12955,36.7278
0.171043,-4.49715,0.130394,23.5291
-0.324907,-4.49669,0.131664,11.5891
-0.83086,-4.51105,0.12955,36.7278
0.171051,-4.49715,0.130394,23.5291
-0.324897,-4.49668,0.132337,11.5891
-0.831667,-4.51104,0.129551,36.7583
0.17107,-4.49715,0.130394,23.5291
-0.324855,-4.49669,0.132337,11.5891
-0.831602,-4.51105,0.129551,36.7583
0.17109,-4.49715,0.130394,23.5291
-0.324855,-4.49669,0.132337,11.5891
-0.831602,-4.51105,0.129551,36.7583
0.171106,-4.49715,0.130394,23.5291
-0.324837,-4.49669,0.132336,11.5891
-0.831572,-4.51105,0.129551,36.7583
0.171123,-4.49715,0.130394,23.5291
-0.324818,-4.49669,0.132336,11.5891
-0.83154,-4.51105,0.12955,36.7583
0.171141,-4.49715,0.130394,23.5291
-0.324768,-4.49669,0.132336,11.5891
-0.831457,-4.51105,0.12955,36.7583
0.171167,-4.49715,0.130394,23.5291
-0.324768,-4.49669,0.132336,11.5891
-0.831457,-4.51105,0.12955,36.7583
0.171185,-4.49715,0.130394,23.5291
-0.324728,-4.49669,0.132336,11.5891
-0.831392,-4.51105,0.129549,36.7583
0.171203,-4.49715,0.130394,23.5291
-0.324728,-4.49669,0.132336,11.5891
-0.831392,-4.51105,0.129549,36.7583
0.171219,-4.49715,0.130394,23.5291
-0.324701,-4.49668,0.132335,11.5891
-0.83134,-4.51104,0.129549,36.7583
0.171228,-4.49715,0.130394,23.5291
-0.324701,-4.49668,0.132335,11.5891
-0.83134,-4.51104,0.129549,36.7583
0.17125,-4.49715,0.130394,23.5291
-0.324676,-4.49669,0.132335,11.5891
-0.831304,-4.51105,0.129548,36.7583
0.171257,-4.49715,0.130394,23.4892
-0.324657,-4.49668,0.132335,11.5891
-0.830431,-4.51103,0.130286,36.7278
0.170675,-4.49715,0.130396,23.4892
-0.324657,-4.49668,0.132335,11.5891
-0.830431,-4.51103,0.130286,36.7278
0.171321,-4.49715,0.130394,23.5291
-0.324598,-4.49669,0.131662,11.5891
-0.830338,-4.51104,0.129546,36.7278
0.170754,-4.49715,0.130396,23.4892
-0.325267,-4.49668,0.132336,11.6347
-0.831116,-4.51103,0.129547,36.7583
0.17077,-4.49715,0.130396,23.4892
-0.32525,-4.49668,0.131664,11.6347
-0.831083,-4.51103,0.130286,36.7583
0.17077,-4.49715,0.130396,23.4892
-0.32525,-4.49668,0.131664,11.6347
-0.831083,-4.51103,0.130286,36.7583
0.170787,-4.49715,0.130396,23.4892
-0.325195,-4.49669,0.131663,11.6347
-0.831004,-4.51105,0.129546,36.7583
0.170821,-4.49715,0.130396,23.4892
-0.325195,-4.49669,0.131663,11.6347
-0.831004,-4.51105,0.129546,36.7583
